date,country,keyword,interest
2023-03-27,US,Cardano,18
2023-04-03,US,Cardano,25
2023-04-10,US,Cardano,21
2023-04-17,US,Cardano,16
2023-04-24,US,Cardano,14
2023-05-01,US,Cardano,15
2023-05-08,US,Cardano,14
2023-05-15,US,Cardano,14
2023-05-22,US,Cardano,15
2023-05-29,US,Cardano,26
2023-06-05,US,Cardano,20
2023-06-12,US,Cardano,18
2023-06-19,US,Cardano,16
2023-06-26,US,Cardano,15
2023-07-03,US,Cardano,21
2023-07-10,US,Cardano,16
2023-07-17,US,Cardano,14
2023-07-24,US,Cardano,13
2023-07-31,US,Cardano,13
2023-08-07,US,Cardano,13
2023-08-14,US,Cardano,12
2023-08-21,US,Cardano,11
2023-08-28,US,Cardano,11
2023-09-04,US,Cardano,10
2023-09-11,US,Cardano,10
2023-09-18,US,Cardano,10
2023-09-25,US,Cardano,11
2023-10-02,US,Cardano,10
2023-10-09,US,Cardano,11
2023-10-16,US,Cardano,16
2023-10-23,US,Cardano,18
2023-10-30,US,Cardano,27
2023-11-06,US,Cardano,20
2023-11-13,US,Cardano,20
2023-11-20,US,Cardano,18
2023-11-27,US,Cardano,38
2023-12-04,US,Cardano,49
2023-12-11,US,Cardano,37
2023-12-18,US,Cardano,37
2023-12-25,US,Cardano,34
2024-01-01,US,Cardano,31
2024-01-08,US,Cardano,22
2024-01-15,US,Cardano,19
2024-01-22,US,Cardano,18
2024-01-29,US,Cardano,20
2024-02-05,US,Cardano,29
2024-02-12,US,Cardano,28
2024-02-19,US,Cardano,45
2024-02-26,US,Cardano,49
2024-03-04,US,Cardano,44
2024-03-11,US,Cardano,31
2024-03-18,US,Cardano,26
2024-03-25,US,Cardano,22
2024-04-01,US,Cardano,22
2024-04-08,US,Cardano,19
2024-04-15,US,Cardano,19
2024-04-22,US,Cardano,15
2024-04-29,US,Cardano,14
2024-05-06,US,Cardano,15
2024-05-13,US,Cardano,18
2024-05-20,US,Cardano,14
2024-05-27,US,Cardano,16
2024-06-03,US,Cardano,15
2024-06-10,US,Cardano,14
2024-06-17,US,Cardano,15
2024-06-24,US,Cardano,14
2024-07-01,US,Cardano,15
2024-07-08,US,Cardano,15
2024-07-15,US,Cardano,15
2024-07-22,US,Cardano,14
2024-07-29,US,Cardano,15
2024-08-05,US,Cardano,13
2024-08-12,US,Cardano,15
2024-08-19,US,Cardano,13
2024-08-26,US,Cardano,14
2024-09-02,US,Cardano,12
2024-09-09,US,Cardano,12
2024-09-16,US,Cardano,14
2024-09-23,US,Cardano,11
2024-09-30,US,Cardano,10
2024-10-07,US,Cardano,11
2024-10-14,US,Cardano,12
2024-10-21,US,Cardano,13
2024-10-28,US,Cardano,26
2024-11-04,US,Cardano,78
2024-11-11,US,Cardano,100
2024-11-18,US,Cardano,73
2024-11-25,US,Cardano,88
2024-12-02,US,Cardano,60
2024-12-09,US,Cardano,49
2024-12-16,US,Cardano,35
2024-12-23,US,Cardano,37
2024-12-30,US,Cardano,34
2025-01-06,US,Cardano,41
2025-01-13,US,Cardano,41
2025-01-20,US,Cardano,32
2025-01-27,US,Cardano,34
2025-02-03,US,Cardano,30
2025-02-10,US,Cardano,25
2025-02-17,US,Cardano,22
2025-02-24,US,Cardano,73
2025-03-03,US,Cardano,33
2025-03-10,US,Cardano,24
2025-03-17,US,Cardano,22
2025-03-24,US,Cardano,19
2025-03-31,US,Cardano,22
2025-04-07,US,Cardano,18
2025-04-14,US,Cardano,22
2025-04-21,US,Cardano,20
2025-04-28,US,Cardano,24
2025-05-05,US,Cardano,27
2025-05-12,US,Cardano,23
2025-05-19,US,Cardano,20
2025-05-26,US,Cardano,17
2025-06-02,US,Cardano,19
2025-06-09,US,Cardano,20
2025-06-16,US,Cardano,20
2025-06-23,US,Cardano,19
2025-06-30,US,Cardano,51
2025-07-07,US,Cardano,64
2025-07-14,US,Cardano,61
2025-07-21,US,Cardano,56
2025-07-28,US,Cardano,34
2025-08-04,US,Cardano,49
2025-08-11,US,Cardano,31
2025-08-18,US,Cardano,29
2025-08-25,US,Cardano,21
2025-09-01,US,Cardano,22
2025-09-08,US,Cardano,24
2025-09-15,US,Cardano,20
2025-09-22,US,Cardano,20
2025-09-29,US,Cardano,22
2019-12-29,US,Ripple,29
2020-01-05,US,Ripple,32
2020-01-12,US,Ripple,32
2020-01-19,US,Ripple,35
2020-01-26,US,Ripple,31
2020-02-02,US,Ripple,38
2020-02-09,US,Ripple,39
2020-02-16,US,Ripple,31
2020-02-23,US,Ripple,34
2020-03-01,US,Ripple,31
2020-03-08,US,Ripple,30
2020-03-15,US,Ripple,28
2020-03-22,US,Ripple,27
2020-03-29,US,Ripple,27
2020-04-05,US,Ripple,30
2020-04-12,US,Ripple,28
2020-04-19,US,Ripple,28
2020-04-26,US,Ripple,32
2020-05-03,US,Ripple,33
2020-05-10,US,Ripple,34
2020-05-17,US,Ripple,32
2020-05-24,US,Ripple,29
2020-05-31,US,Ripple,32
2020-06-07,US,Ripple,34
2020-06-14,US,Ripple,34
2020-06-21,US,Ripple,33
2020-06-28,US,Ripple,32
2020-07-05,US,Ripple,31
2020-07-12,US,Ripple,34
2020-07-19,US,Ripple,33
2020-07-26,US,Ripple,38
2020-08-02,US,Ripple,41
2020-08-09,US,Ripple,37
2020-08-16,US,Ripple,36
2020-08-23,US,Ripple,29
2020-08-30,US,Ripple,34
2020-09-06,US,Ripple,31
2020-09-13,US,Ripple,30
2020-09-20,US,Ripple,31
2020-09-27,US,Ripple,29
2020-10-04,US,Ripple,30
2020-10-11,US,Ripple,30
2020-10-18,US,Ripple,32
2020-10-25,US,Ripple,32
2020-11-01,US,Ripple,26
2020-11-08,US,Ripple,30
2020-11-15,US,Ripple,46
2020-11-22,US,Ripple,65
2020-11-29,US,Ripple,46
2020-12-06,US,Ripple,36
2020-12-13,US,Ripple,40
2020-12-20,US,Ripple,67
2020-12-27,US,Ripple,61
2021-01-03,US,Ripple,58
2021-01-10,US,Ripple,44
2021-01-17,US,Ripple,40
2021-01-24,US,Ripple,45
2021-01-31,US,Ripple,63
2021-02-07,US,Ripple,50
2021-02-14,US,Ripple,49
2021-02-21,US,Ripple,50
2021-02-28,US,Ripple,39
2021-03-07,US,Ripple,36
2021-03-14,US,Ripple,35
2021-03-21,US,Ripple,36
2021-03-28,US,Ripple,36
2021-04-04,US,Ripple,66
2021-04-11,US,Ripple,85
2021-04-18,US,Ripple,59
2021-04-25,US,Ripple,53
2021-05-02,US,Ripple,69
2021-05-09,US,Ripple,56
2021-05-16,US,Ripple,50
2021-05-23,US,Ripple,46
2021-05-30,US,Ripple,42
2021-06-06,US,Ripple,39
2021-06-13,US,Ripple,36
2021-06-20,US,Ripple,36
2021-06-27,US,Ripple,34
2021-07-04,US,Ripple,32
2021-07-11,US,Ripple,34
2021-07-18,US,Ripple,32
2021-07-25,US,Ripple,33
2021-08-01,US,Ripple,33
2021-08-08,US,Ripple,36
2021-08-15,US,Ripple,34
2021-08-22,US,Ripple,36
2021-08-29,US,Ripple,34
2021-09-05,US,Ripple,34
2021-09-12,US,Ripple,33
2021-09-19,US,Ripple,31
2021-09-26,US,Ripple,35
2021-10-03,US,Ripple,36
2021-10-10,US,Ripple,34
2021-10-17,US,Ripple,37
2021-10-24,US,Ripple,39
2021-10-31,US,Ripple,39
2021-11-07,US,Ripple,41
2021-11-14,US,Ripple,34
2021-11-21,US,Ripple,32
2021-11-28,US,Ripple,33
2021-12-05,US,Ripple,34
2021-12-12,US,Ripple,33
2021-12-19,US,Ripple,33
2021-12-26,US,Ripple,28
2022-01-02,US,Ripple,33
2022-01-09,US,Ripple,37
2022-01-16,US,Ripple,30
2022-01-23,US,Ripple,32
2022-01-30,US,Ripple,30
2022-02-06,US,Ripple,34
2022-02-13,US,Ripple,32
2022-02-20,US,Ripple,35
2022-02-27,US,Ripple,34
2022-03-06,US,Ripple,35
2022-03-13,US,Ripple,33
2022-03-20,US,Ripple,34
2022-03-27,US,Ripple,32
2022-04-03,US,Ripple,33
2022-04-10,US,Ripple,36
2022-04-17,US,Ripple,34
2022-04-24,US,Ripple,35
2022-05-01,US,Ripple,34
2022-05-08,US,Ripple,36
2022-05-15,US,Ripple,38
2022-05-22,US,Ripple,31
2022-05-29,US,Ripple,32
2022-06-05,US,Ripple,33
2022-06-12,US,Ripple,34
2022-06-19,US,Ripple,31
2022-06-26,US,Ripple,31
2022-07-03,US,Ripple,30
2022-07-10,US,Ripple,32
2022-07-17,US,Ripple,30
2022-07-24,US,Ripple,31
2022-07-31,US,Ripple,33
2022-08-07,US,Ripple,30
2022-08-14,US,Ripple,30
2022-08-21,US,Ripple,31
2022-08-28,US,Ripple,30
2022-09-04,US,Ripple,31
2022-09-11,US,Ripple,29
2022-09-18,US,Ripple,34
2022-09-25,US,Ripple,32
2022-10-02,US,Ripple,30
2022-10-09,US,Ripple,34
2022-10-16,US,Ripple,33
2022-10-23,US,Ripple,30
2022-10-30,US,Ripple,31
2022-11-06,US,Ripple,33
2022-11-13,US,Ripple,31
2022-11-20,US,Ripple,28
2022-11-27,US,Ripple,28
2022-12-04,US,Ripple,32
2022-12-11,US,Ripple,33
2022-12-18,US,Ripple,27
2022-12-25,US,Ripple,28
2023-01-01,US,Ripple,28
2023-01-08,US,Ripple,30
2023-01-15,US,Ripple,30
2023-01-22,US,Ripple,34
2023-01-29,US,Ripple,32
2023-02-05,US,Ripple,32
2023-02-12,US,Ripple,29
2023-02-19,US,Ripple,33
2023-02-26,US,Ripple,31
2023-03-05,US,Ripple,30
2023-03-12,US,Ripple,30
2023-03-19,US,Ripple,37
2023-03-26,US,Ripple,37
2023-04-02,US,Ripple,38
2023-04-09,US,Ripple,34
2023-04-16,US,Ripple,35
2023-04-23,US,Ripple,30
2023-04-30,US,Ripple,31
2023-05-07,US,Ripple,33
2023-05-14,US,Ripple,32
2023-05-21,US,Ripple,32
2023-05-28,US,Ripple,31
2023-06-04,US,Ripple,33
2023-06-11,US,Ripple,35
2023-06-18,US,Ripple,32
2023-06-25,US,Ripple,36
2023-07-02,US,Ripple,32
2023-07-09,US,Ripple,54
2023-07-16,US,Ripple,41
2023-07-23,US,Ripple,31
2023-07-30,US,Ripple,33
2023-08-06,US,Ripple,30
2023-08-13,US,Ripple,32
2023-08-20,US,Ripple,30
2023-08-27,US,Ripple,31
2023-09-03,US,Ripple,30
2023-09-10,US,Ripple,32
2023-09-17,US,Ripple,35
2023-09-24,US,Ripple,35
2023-10-01,US,Ripple,31
2023-10-08,US,Ripple,29
2023-10-15,US,Ripple,32
2023-10-22,US,Ripple,32
2023-10-29,US,Ripple,30
2023-11-05,US,Ripple,33
2023-11-12,US,Ripple,31
2023-11-19,US,Ripple,27
2023-11-26,US,Ripple,29
2023-12-03,US,Ripple,30
2023-12-10,US,Ripple,27
2023-12-17,US,Ripple,27
2023-12-24,US,Ripple,27
2023-12-31,US,Ripple,33
2024-01-07,US,Ripple,34
2024-01-14,US,Ripple,31
2024-01-21,US,Ripple,31
2024-01-28,US,Ripple,31
2024-02-04,US,Ripple,32
2024-02-11,US,Ripple,29
2024-02-18,US,Ripple,30
2024-02-25,US,Ripple,32
2024-03-03,US,Ripple,31
2024-03-10,US,Ripple,34
2024-03-17,US,Ripple,34
2024-03-24,US,Ripple,32
2024-03-31,US,Ripple,30
2024-04-07,US,Ripple,30
2024-04-14,US,Ripple,30
2024-04-21,US,Ripple,32
2024-04-28,US,Ripple,30
2024-05-05,US,Ripple,31
2024-05-12,US,Ripple,31
2024-05-19,US,Ripple,30
2024-05-26,US,Ripple,30
2024-06-02,US,Ripple,31
2024-06-09,US,Ripple,31
2024-06-16,US,Ripple,31
2024-06-23,US,Ripple,29
2024-06-30,US,Ripple,33
2024-07-07,US,Ripple,31
2024-07-14,US,Ripple,34
2024-07-21,US,Ripple,33
2024-07-28,US,Ripple,35
2024-08-04,US,Ripple,39
2024-08-11,US,Ripple,33
2024-08-18,US,Ripple,32
2024-08-25,US,Ripple,32
2024-09-01,US,Ripple,31
2024-09-08,US,Ripple,32
2024-09-15,US,Ripple,33
2024-09-22,US,Ripple,32
2024-09-29,US,Ripple,34
2024-10-06,US,Ripple,30
2024-10-13,US,Ripple,31
2024-10-20,US,Ripple,34
2024-10-27,US,Ripple,30
2024-11-03,US,Ripple,27
2024-11-10,US,Ripple,38
2024-11-17,US,Ripple,47
2024-11-24,US,Ripple,52
2024-12-01,US,Ripple,100
2024-12-08,US,Ripple,62
2024-12-15,US,Ripple,55
2024-12-22,US,Ripple,41
2024-12-29,US,Ripple,45
2019-12-29,MX,Ripple,28
2020-01-05,MX,Ripple,20
2020-01-12,MX,Ripple,18
2020-01-19,MX,Ripple,28
2020-01-26,MX,Ripple,19
2020-02-02,MX,Ripple,21
2020-02-09,MX,Ripple,19
2020-02-16,MX,Ripple,22
2020-02-23,MX,Ripple,19
2020-03-01,MX,Ripple,22
2020-03-08,MX,Ripple,28
2020-03-15,MX,Ripple,24
2020-03-22,MX,Ripple,20
2020-03-29,MX,Ripple,16
2020-04-05,MX,Ripple,19
2020-04-12,MX,Ripple,17
2020-04-19,MX,Ripple,16
2020-04-26,MX,Ripple,18
2020-05-03,MX,Ripple,20
2020-05-10,MX,Ripple,16
2020-05-17,MX,Ripple,15
2020-05-24,MX,Ripple,15
2020-05-31,MX,Ripple,18
2020-06-07,MX,Ripple,13
2020-06-14,MX,Ripple,14
2020-06-21,MX,Ripple,16
2020-06-28,MX,Ripple,18
2020-07-05,MX,Ripple,22
2020-07-12,MX,Ripple,19
2020-07-19,MX,Ripple,19
2020-07-26,MX,Ripple,30
2020-08-02,MX,Ripple,35
2020-08-09,MX,Ripple,24
2020-08-16,MX,Ripple,30
2020-08-23,MX,Ripple,20
2020-08-30,MX,Ripple,21
2020-09-06,MX,Ripple,14
2020-09-13,MX,Ripple,20
2020-09-20,MX,Ripple,16
2020-09-27,MX,Ripple,14
2020-10-04,MX,Ripple,15
2020-10-11,MX,Ripple,13
2020-10-18,MX,Ripple,21
2020-10-25,MX,Ripple,15
2020-11-01,MX,Ripple,11
2020-11-08,MX,Ripple,21
2020-11-15,MX,Ripple,22
2020-11-22,MX,Ripple,57
2020-11-29,MX,Ripple,29
2020-12-06,MX,Ripple,20
2020-12-13,MX,Ripple,28
2020-12-20,MX,Ripple,78
2020-12-27,MX,Ripple,60
2021-01-03,MX,Ripple,77
2021-01-10,MX,Ripple,30
2021-01-17,MX,Ripple,36
2021-01-24,MX,Ripple,39
2021-01-31,MX,Ripple,100
2021-02-07,MX,Ripple,42
2021-02-14,MX,Ripple,43
2021-02-21,MX,Ripple,45
2021-02-28,MX,Ripple,28
2021-03-07,MX,Ripple,21
2021-03-14,MX,Ripple,29
2021-03-21,MX,Ripple,24
2021-03-28,MX,Ripple,19
2021-04-04,MX,Ripple,75
2021-04-11,MX,Ripple,75
2021-04-18,MX,Ripple,60
2021-04-25,MX,Ripple,46
2021-05-02,MX,Ripple,42
2021-05-09,MX,Ripple,48
2021-05-16,MX,Ripple,42
2021-05-23,MX,Ripple,28
2021-05-30,MX,Ripple,25
2021-06-06,MX,Ripple,24
2021-06-13,MX,Ripple,19
2021-06-20,MX,Ripple,22
2021-06-27,MX,Ripple,16
2021-07-04,MX,Ripple,12
2021-07-11,MX,Ripple,13
2021-07-18,MX,Ripple,16
2021-07-25,MX,Ripple,14
2021-08-01,MX,Ripple,16
2021-08-08,MX,Ripple,29
2021-08-15,MX,Ripple,25
2021-08-22,MX,Ripple,13
2021-08-29,MX,Ripple,20
2021-09-05,MX,Ripple,14
2021-09-12,MX,Ripple,14
2021-09-19,MX,Ripple,11
2021-09-26,MX,Ripple,17
2021-10-03,MX,Ripple,20
2021-10-10,MX,Ripple,16
2021-10-17,MX,Ripple,13
2021-10-24,MX,Ripple,13
2021-10-31,MX,Ripple,25
2021-11-07,MX,Ripple,17
2021-11-14,MX,Ripple,16
2021-11-21,MX,Ripple,15
2021-11-28,MX,Ripple,20
2021-12-05,MX,Ripple,17
2021-12-12,MX,Ripple,13
2021-12-19,MX,Ripple,18
2021-12-26,MX,Ripple,15
2022-01-02,MX,Ripple,25
2022-01-09,MX,Ripple,20
2022-01-16,MX,Ripple,17
2022-01-23,MX,Ripple,16
2022-01-30,MX,Ripple,13
2022-02-06,MX,Ripple,17
2022-02-13,MX,Ripple,22
2022-02-20,MX,Ripple,16
2022-02-27,MX,Ripple,16
2022-03-06,MX,Ripple,15
2022-03-13,MX,Ripple,15
2022-03-20,MX,Ripple,14
2022-03-27,MX,Ripple,14
2022-04-03,MX,Ripple,16
2022-04-10,MX,Ripple,19
2022-04-17,MX,Ripple,14
2022-04-24,MX,Ripple,11
2022-05-01,MX,Ripple,13
2022-05-08,MX,Ripple,15
2022-05-15,MX,Ripple,14
2022-05-22,MX,Ripple,14
2022-05-29,MX,Ripple,12
2022-06-05,MX,Ripple,16
2022-06-12,MX,Ripple,13
2022-06-19,MX,Ripple,12
2022-06-26,MX,Ripple,12
2022-07-03,MX,Ripple,13
2022-07-10,MX,Ripple,10
2022-07-17,MX,Ripple,14
2022-07-24,MX,Ripple,12
2022-07-31,MX,Ripple,10
2022-08-07,MX,Ripple,8
2022-08-14,MX,Ripple,13
2022-08-21,MX,Ripple,18
2022-08-28,MX,Ripple,9
2022-09-04,MX,Ripple,7
2022-09-11,MX,Ripple,13
2022-09-18,MX,Ripple,19
2022-09-25,MX,Ripple,18
2022-10-02,MX,Ripple,12
2022-10-09,MX,Ripple,9
2022-10-16,MX,Ripple,12
2022-10-23,MX,Ripple,10
2022-10-30,MX,Ripple,18
2022-11-06,MX,Ripple,18
2022-11-13,MX,Ripple,13
2022-11-20,MX,Ripple,11
2022-11-27,MX,Ripple,12
2022-12-04,MX,Ripple,9
2022-12-11,MX,Ripple,15
2022-12-18,MX,Ripple,14
2022-12-25,MX,Ripple,17
2023-01-01,MX,Ripple,16
2023-01-08,MX,Ripple,11
2023-01-15,MX,Ripple,15
2023-01-22,MX,Ripple,13
2023-01-29,MX,Ripple,15
2023-02-05,MX,Ripple,10
2023-02-12,MX,Ripple,9
2023-02-19,MX,Ripple,13
2023-02-26,MX,Ripple,13
2023-03-05,MX,Ripple,13
2023-03-12,MX,Ripple,18
2023-03-19,MX,Ripple,17
2023-03-26,MX,Ripple,14
2023-04-02,MX,Ripple,17
2023-04-09,MX,Ripple,16
2023-04-16,MX,Ripple,13
2023-04-23,MX,Ripple,13
2023-04-30,MX,Ripple,16
2023-05-07,MX,Ripple,7
2023-05-14,MX,Ripple,14
2023-05-21,MX,Ripple,11
2023-05-28,MX,Ripple,16
2023-06-04,MX,Ripple,15
2023-06-11,MX,Ripple,16
2023-06-18,MX,Ripple,18
2023-06-25,MX,Ripple,18
2023-07-02,MX,Ripple,20
2023-07-09,MX,Ripple,40
2023-07-16,MX,Ripple,18
2023-07-23,MX,Ripple,14
2023-07-30,MX,Ripple,18
2023-08-06,MX,Ripple,12
2023-08-13,MX,Ripple,19
2023-08-20,MX,Ripple,18
2023-08-27,MX,Ripple,13
2023-09-03,MX,Ripple,13
2023-09-10,MX,Ripple,17
2023-09-17,MX,Ripple,18
2023-09-24,MX,Ripple,20
2023-10-01,MX,Ripple,12
2023-10-08,MX,Ripple,13
2023-10-15,MX,Ripple,13
2023-10-22,MX,Ripple,13
2023-10-29,MX,Ripple,13
2023-11-05,MX,Ripple,16
2023-11-12,MX,Ripple,15
2023-11-19,MX,Ripple,11
2023-11-26,MX,Ripple,7
2023-12-03,MX,Ripple,14
2023-12-10,MX,Ripple,11
2023-12-17,MX,Ripple,12
2023-12-24,MX,Ripple,12
2023-12-31,MX,Ripple,13
2024-01-07,MX,Ripple,14
2024-01-14,MX,Ripple,14
2024-01-21,MX,Ripple,11
2024-01-28,MX,Ripple,14
2024-02-04,MX,Ripple,16
2024-02-11,MX,Ripple,15
2024-02-18,MX,Ripple,15
2024-02-25,MX,Ripple,18
2024-03-03,MX,Ripple,16
2024-03-10,MX,Ripple,12
2024-03-17,MX,Ripple,10
2024-03-24,MX,Ripple,11
2024-03-31,MX,Ripple,13
2024-04-07,MX,Ripple,14
2024-04-14,MX,Ripple,14
2024-04-21,MX,Ripple,12
2024-04-28,MX,Ripple,10
2024-05-05,MX,Ripple,11
2024-05-12,MX,Ripple,7
2024-05-19,MX,Ripple,11
2024-05-26,MX,Ripple,10
2024-06-02,MX,Ripple,10
2024-06-09,MX,Ripple,12
2024-06-16,MX,Ripple,9
2024-06-23,MX,Ripple,21
2024-06-30,MX,Ripple,10
2024-07-07,MX,Ripple,16
2024-07-14,MX,Ripple,19
2024-07-21,MX,Ripple,18
2024-07-28,MX,Ripple,17
2024-08-04,MX,Ripple,25
2024-08-11,MX,Ripple,14
2024-08-18,MX,Ripple,20
2024-08-25,MX,Ripple,13
2024-09-01,MX,Ripple,10
2024-09-08,MX,Ripple,16
2024-09-15,MX,Ripple,15
2024-09-22,MX,Ripple,13
2024-09-29,MX,Ripple,11
2024-10-06,MX,Ripple,13
2024-10-13,MX,Ripple,15
2024-10-20,MX,Ripple,17
2024-10-27,MX,Ripple,11
2024-11-03,MX,Ripple,21
2024-11-10,MX,Ripple,32
2024-11-17,MX,Ripple,37
2024-11-24,MX,Ripple,31
2024-12-01,MX,Ripple,59
2024-12-08,MX,Ripple,39
2024-12-15,MX,Ripple,47
2024-12-22,MX,Ripple,30
2024-12-29,MX,Ripple,40
2019-12-29,BR,Ripple,25
2020-01-05,BR,Ripple,31
2020-01-12,BR,Ripple,27
2020-01-19,BR,Ripple,21
2020-01-26,BR,Ripple,22
2020-02-02,BR,Ripple,28
2020-02-09,BR,Ripple,34
2020-02-16,BR,Ripple,31
2020-02-23,BR,Ripple,25
2020-03-01,BR,Ripple,18
2020-03-08,BR,Ripple,24
2020-03-15,BR,Ripple,20
2020-03-22,BR,Ripple,22
2020-03-29,BR,Ripple,18
2020-04-05,BR,Ripple,18
2020-04-12,BR,Ripple,15
2020-04-19,BR,Ripple,14
2020-04-26,BR,Ripple,18
2020-05-03,BR,Ripple,21
2020-05-10,BR,Ripple,18
2020-05-17,BR,Ripple,14
2020-05-24,BR,Ripple,16
2020-05-31,BR,Ripple,16
2020-06-07,BR,Ripple,16
2020-06-14,BR,Ripple,17
2020-06-21,BR,Ripple,15
2020-06-28,BR,Ripple,14
2020-07-05,BR,Ripple,15
2020-07-12,BR,Ripple,19
2020-07-19,BR,Ripple,13
2020-07-26,BR,Ripple,18
2020-08-02,BR,Ripple,26
2020-08-09,BR,Ripple,23
2020-08-16,BR,Ripple,19
2020-08-23,BR,Ripple,20
2020-08-30,BR,Ripple,21
2020-09-06,BR,Ripple,20
2020-09-13,BR,Ripple,17
2020-09-20,BR,Ripple,15
2020-09-27,BR,Ripple,16
2020-10-04,BR,Ripple,17
2020-10-11,BR,Ripple,21
2020-10-18,BR,Ripple,22
2020-10-25,BR,Ripple,20
2020-11-01,BR,Ripple,19
2020-11-08,BR,Ripple,18
2020-11-15,BR,Ripple,27
2020-11-22,BR,Ripple,66
2020-11-29,BR,Ripple,38
2020-12-06,BR,Ripple,35
2020-12-13,BR,Ripple,92
2020-12-20,BR,Ripple,75
2020-12-27,BR,Ripple,74
2021-01-03,BR,Ripple,67
2021-01-10,BR,Ripple,42
2021-01-17,BR,Ripple,32
2021-01-24,BR,Ripple,34
2021-01-31,BR,Ripple,72
2021-02-07,BR,Ripple,47
2021-02-14,BR,Ripple,53
2021-02-21,BR,Ripple,43
2021-02-28,BR,Ripple,24
2021-03-07,BR,Ripple,28
2021-03-14,BR,Ripple,22
2021-03-21,BR,Ripple,36
2021-03-28,BR,Ripple,28
2021-04-04,BR,Ripple,72
2021-04-11,BR,Ripple,100
2021-04-18,BR,Ripple,52
2021-04-25,BR,Ripple,50
2021-05-02,BR,Ripple,46
2021-05-09,BR,Ripple,41
2021-05-16,BR,Ripple,38
2021-05-23,BR,Ripple,35
2021-05-30,BR,Ripple,31
2021-06-06,BR,Ripple,24
2021-06-13,BR,Ripple,23
2021-06-20,BR,Ripple,24
2021-06-27,BR,Ripple,18
2021-07-04,BR,Ripple,19
2021-07-11,BR,Ripple,25
2021-07-18,BR,Ripple,19
2021-07-25,BR,Ripple,26
2021-08-01,BR,Ripple,21
2021-08-08,BR,Ripple,30
2021-08-15,BR,Ripple,31
2021-08-22,BR,Ripple,27
2021-08-29,BR,Ripple,28
2021-09-05,BR,Ripple,27
2021-09-12,BR,Ripple,21
2021-09-19,BR,Ripple,17
2021-09-26,BR,Ripple,17
2021-10-03,BR,Ripple,18
2021-10-10,BR,Ripple,18
2021-10-17,BR,Ripple,20
2021-10-24,BR,Ripple,19
2021-10-31,BR,Ripple,16
2021-11-07,BR,Ripple,19
2021-11-14,BR,Ripple,17
2021-11-21,BR,Ripple,17
2021-11-28,BR,Ripple,14
2021-12-05,BR,Ripple,18
2021-12-12,BR,Ripple,16
2021-12-19,BR,Ripple,16
2021-12-26,BR,Ripple,14
2022-01-02,BR,Ripple,17
2022-01-09,BR,Ripple,15
2022-01-16,BR,Ripple,19
2022-01-23,BR,Ripple,17
2022-01-30,BR,Ripple,15
2022-02-06,BR,Ripple,22
2022-02-13,BR,Ripple,16
2022-02-20,BR,Ripple,15
2022-02-27,BR,Ripple,16
2022-03-06,BR,Ripple,16
2022-03-13,BR,Ripple,15
2022-03-20,BR,Ripple,15
2022-03-27,BR,Ripple,15
2022-04-03,BR,Ripple,13
2022-04-10,BR,Ripple,11
2022-04-17,BR,Ripple,12
2022-04-24,BR,Ripple,15
2022-05-01,BR,Ripple,14
2022-05-08,BR,Ripple,13
2022-05-15,BR,Ripple,12
2022-05-22,BR,Ripple,13
2022-05-29,BR,Ripple,9
2022-06-05,BR,Ripple,11
2022-06-12,BR,Ripple,10
2022-06-19,BR,Ripple,12
2022-06-26,BR,Ripple,10
2022-07-03,BR,Ripple,11
2022-07-10,BR,Ripple,11
2022-07-17,BR,Ripple,11
2022-07-24,BR,Ripple,10
2022-07-31,BR,Ripple,8
2022-08-07,BR,Ripple,8
2022-08-14,BR,Ripple,14
2022-08-21,BR,Ripple,11
2022-08-28,BR,Ripple,9
2022-09-04,BR,Ripple,9
2022-09-11,BR,Ripple,10
2022-09-18,BR,Ripple,16
2022-09-25,BR,Ripple,14
2022-10-02,BR,Ripple,11
2022-10-09,BR,Ripple,11
2022-10-16,BR,Ripple,12
2022-10-23,BR,Ripple,11
2022-10-30,BR,Ripple,11
2022-11-06,BR,Ripple,11
2022-11-13,BR,Ripple,15
2022-11-20,BR,Ripple,12
2022-11-27,BR,Ripple,11
2022-12-04,BR,Ripple,9
2022-12-11,BR,Ripple,13
2022-12-18,BR,Ripple,11
2022-12-25,BR,Ripple,10
2023-01-01,BR,Ripple,9
2023-01-08,BR,Ripple,10
2023-01-15,BR,Ripple,12
2023-01-22,BR,Ripple,14
2023-01-29,BR,Ripple,12
2023-02-05,BR,Ripple,11
2023-02-12,BR,Ripple,8
2023-02-19,BR,Ripple,8
2023-02-26,BR,Ripple,11
2023-03-05,BR,Ripple,11
2023-03-12,BR,Ripple,9
2023-03-19,BR,Ripple,13
2023-03-26,BR,Ripple,17
2023-04-02,BR,Ripple,15
2023-04-09,BR,Ripple,15
2023-04-16,BR,Ripple,13
2023-04-23,BR,Ripple,11
2023-04-30,BR,Ripple,8
2023-05-07,BR,Ripple,10
2023-05-14,BR,Ripple,10
2023-05-21,BR,Ripple,10
2023-05-28,BR,Ripple,12
2023-06-04,BR,Ripple,10
2023-06-11,BR,Ripple,13
2023-06-18,BR,Ripple,15
2023-06-25,BR,Ripple,15
2023-07-02,BR,Ripple,13
2023-07-09,BR,Ripple,25
2023-07-16,BR,Ripple,23
2023-07-23,BR,Ripple,17
2023-07-30,BR,Ripple,12
2023-08-06,BR,Ripple,15
2023-08-13,BR,Ripple,13
